journey_id,card_no,in_code,out_code,in_time,out_time,fare
172657,6273842568718465,813,473,2026-03-10 16:22:00,2026-03-10 16:55:00,92
172658,6273846059680387,237,906,2026-03-10 16:22:00,2026-03-10 16:54:00,196
172659,6273849647176172,947,198,2026-03-10 16:22:00,2026-03-10 16:45:00,212
172660,6273848772798951,157,486,2026-03-10 16:22:00,2026-03-10 16:31:00,116
172661,6273848364144657,180,597,2026-03-10 16:23:00,2026-03-10 16:45:00,148
172662,6273844651964866,288,198,2026-03-10 16:23:00,2026-03-10 16:30:00,36
172663,6273845214416059,595,180,2026-03-10 16:23:00,2026-03-10 16:50:00,140
172664,6273842682044721,998,157,2026-03-10 16:23:00,2026-03-10 16:51:00,244
172665,6273845227271869,237,849,2026-03-10 16:23:00,2026-03-10 16:28:00,172
172666,6273847966169916,190,423,2026-03-10 16:23:00,2026-03-10 16:30:00,76
172667,6273847648174694,288,830,2026-03-10 16:23:00,2026-03-10 16:48:00,156
172668,6273848586536917,425,561,2026-03-10 16:23:00,2026-03-10 16:38:00,60
172669,6273841156439500,595,745,2026-03-10 16:23:00,2026-03-10 17:08:00,44
172670,6273847420780051,190,820,2026-03-10 16:24:00,2026-03-10 16:58:00,172
172671,6273842049146596,473,395,2026-03-10 16:24:00,2026-03-10 16:39:00,52
172672,6273841520290712,906,849,2026-03-10 16:24:00,2026-03-10 16:46:00,44
172673,6273849104102669,852,423,2026-03-10 16:24:00,2026-03-10 17:06:00,140
172674,6273849001518442,852,597,2026-03-10 16:24:00,2026-03-10 17:05:00,76
172675,6273841654959040,486,425,2026-03-10 16:24:00,2026-03-10 16:51:00,36
172676,6273841006501141,198,561,2026-03-10 16:24:00,2026-03-10 16:42:00,116
172677,6273847104897122,860,473,2026-03-10 16:24:00,2026-03-10 16:31:00,132
172678,6273848117547156,425,998,2026-03-10 16:24:00,2026-03-10 16:50:00,164
172679,6273847343723489,673,395,2026-03-10 16:24:00,2026-03-10 16:48:00,108
172680,6273845635456439,288,320,2026-03-10 16:24:00,2026-03-10 16:44:00,28
172681,6273843365810629,595,820,2026-03-10 16:24:00,2026-03-10 16:29:00,60
172682,6273847151340903,597,490,2026-03-10 16:24:00,2026-03-10 16:54:00,52
172683,6273846814280017,820,473,2026-03-10 16:25:00,2026-03-10 16:34:00,100
172684,6273844893292086,198,998,2026-03-10 16:25:00,2026-03-10 16:30:00,220
172685,6273845930845716,745,947,2026-03-10 16:25:00,2026-03-10 16:33:00,84
172686,6273841482703184,157,906,2026-03-10 16:25:00,2026-03-10 16:51:00,228
172687,6273846126556057,425,180,2026-03-10 16:25:00,2026-03-10 17:09:00,92
172688,6273849525096113,486,425,2026-03-10 16:25:00,2026-03-10 16:31:00,36
172689,6273845100359144,813,597,2026-03-10 16:25:00,2026-03-10 17:02:00,44
172690,6273845578166703,597,849,2026-03-10 16:25:00,2026-03-10 17:02:00,68
172691,6273843330951015,425,198,2026-03-10 16:25:00,2026-03-10 16:55:00,76
172692,6273843378164908,395,673,2026-03-10 16:25:00,2026-03-10 16:38:00,108
172693,6273841285547882,745,425,2026-03-10 16:25:00,2026-03-10 16:33:00,92
172694,6273845179480476,140,473,2026-03-10 16:25:00,2026-03-10 16:45:00,116
172695,6273841276553962,852,157,2026-03-10 16:25:00,2026-03-10 16:53:00,212
172696,6273842613802293,395,536,2026-03-10 16:25:00,2026-03-10 16:30:00,76
172697,6273849068043200,947,597,2026-03-10 16:25:00,2026-03-10 16:29:00,100
172698,6273849134050012,157,947,2026-03-10 16:25:00,2026-03-10 16:50:00,236
172699,6273847386963955,473,906,2026-03-10 16:25:00,2026-03-10 17:00:00,140
172700,6273841407008495,190,237,2026-03-10 16:25:00,2026-03-10 16:38:00,36
172701,6273848953566324,830,490,2026-03-10 16:25:00,2026-03-10 16:38:00,92
172702,6273843378164908,423,597,2026-03-10 16:25:00,2026-03-10 16:34:00,84
172703,6273847510739081,288,486,2026-03-10 16:25:00,2026-03-10 16:32:00,76
172704,6273847148828092,561,198,2026-03-10 16:26:00,2026-03-10 17:07:00,116
172705,6273843631375692,860,820,2026-03-10 16:26:00,2026-03-10 16:40:00,52
172706,6273846982008655,198,561,2026-03-10 16:26:00,2026-03-10 17:09:00,116
172707,6273843479516992,486,536,2026-03-10 16:26:00,2026-03-10 16:41:00,36
172708,6273841358240797,140,860,2026-03-10 16:26:00,2026-03-10 16:37:00,228
172709,6273845779213233,906,400,2026-03-10 16:26:00,2026-03-10 17:06:00,164
172710,6273846607623502,849,473,2026-03-10 16:26:00,2026-03-10 16:35:00,116
172711,6273847406043721,830,673,2026-03-10 16:26:00,2026-03-10 16:37:00,52
172712,6273848124899330,157,860,2026-03-10 16:26:00,2026-03-10 17:01:00,220
172713,6273842730332627,157,830,2026-03-10 16:26:00,2026-03-10 16:36:00,196
172714,6273849703221940,490,852,2026-03-10 16:26:00,2026-03-10 17:10:00,108
172715,6273844031436807,237,140,2026-03-10 16:26:00,2026-03-10 16:38:00,60
172716,6273841496942428,745,536,2026-03-10 16:26:00,2026-03-10 16:35:00,60
172717,6273849675605183,157,320,2026-03-10 16:26:00,2026-03-10 17:03:00,68
172718,6273846946917990,998,423,2026-03-10 16:26:00,2026-03-10 16:53:00,172
172719,6273842999643068,400,597,2026-03-10 16:27:00,2026-03-10 16:33:00,92
172720,6273843457092805,813,906,2026-03-10 16:27:00,2026-03-10 16:59:00,68
172721,6273849570508267,320,486,2026-03-10 16:27:00,2026-03-10 16:35:00,68
172722,6273841925701240,288,536,2026-03-10 16:27:00,2026-03-10 16:32:00,92
172723,6273843644822177,157,998,2026-03-10 16:27:00,2026-03-10 17:10:00,244
172724,6273844661937167,998,400,2026-03-10 16:27:00,2026-03-10 16:57:00,180
172725,6273846480277711,536,849,2026-03-10 16:27:00,2026-03-10 16:31:00,92
172726,6273848504379784,490,425,2026-03-10 16:27:00,2026-03-10 16:33:00,44
172727,6273844379971443,237,140,2026-03-10 16:27:00,2026-03-10 16:42:00,60
172728,6273847310018723,673,852,2026-03-10 16:27:00,2026-03-10 16:47:00,68
172729,6273841107689993,288,813,2026-03-10 16:27:00,2026-03-10 16:35:00,140
172730,6273848690059388,320,595,2026-03-10 16:27:00,2026-03-10 17:10:00,100
172731,6273845324569870,486,400,2026-03-10 16:27:00,2026-03-10 17:09:00,52
172732,6273844355231353,157,906,2026-03-10 16:28:00,2026-03-10 16:48:00,228
172733,6273847161441791,190,597,2026-03-10 16:28:00,2026-03-10 17:13:00,140
172734,6273843482419013,906,860,2026-03-10 16:28:00,2026-03-10 17:00:00,28
172735,6273842078017785,423,490,2026-03-10 16:28:00,2026-03-10 16:34:00,52
172736,6273845675862167,860,400,2026-03-10 16:28:00,2026-03-10 17:09:00,156
172737,6273847745150023,597,320,2026-03-10 16:28:00,2026-03-10 16:47:00,108
172738,6273842174015975,190,673,2026-03-10 16:28:00,2026-03-10 16:43:00,148
172739,6273849493351906,180,423,2026-03-10 16:28:00,2026-03-10 16:33:00,84
172740,6273848264185534,595,561,2026-03-10 16:28:00,2026-03-10 17:13:00,28
172741,6273848103479042,595,395,2026-03-10 16:28:00,2026-03-10 17:04:00,92
172742,6273841451553633,906,597,2026-03-10 16:28:00,2026-03-10 16:39:00,92
172743,6273845649962440,561,395,2026-03-10 16:28:00,2026-03-10 16:37:00,84
172744,6273845943528912,400,320,2026-03-10 16:28:00,2026-03-10 17:11:00,36
172745,6273847417136525,849,673,2026-03-10 16:28:00,2026-03-10 16:51:00,60
172746,6273844716133204,180,947,2026-03-10 16:28:00,2026-03-10 16:36:00,228
172747,6273841140195314,860,595,2026-03-10 16:28:00,2026-03-10 16:59:00,92
172748,6273844863310148,490,852,2026-03-10 16:28:00,2026-03-10 16:39:00,108
172749,6273843806846423,140,190,2026-03-10 16:28:00,2026-03-10 16:58:00,44
172750,6273843923928775,595,423,2026-03-10 16:28:00,2026-03-10 16:46:00,76
172751,6273844010182266,860,536,2026-03-10 16:28:00,2026-03-10 16:59:00,108
172752,6273843802049674,906,595,2026-03-10 16:29:00,2026-03-10 16:35:00,100
172753,6273849083078950,595,597,2026-03-10 16:29:00,2026-03-10 16:48:00,28
172754,6273843814387329,486,561,2026-03-10 16:29:00,2026-03-10 16:59:00,44
172755,6273844305248955,673,198,2026-03-10 16:29:00,2026-03-10 16:54:00,140
172756,6273844715301948,395,320,2026-03-10 16:29:00,2026-03-10 16:57:00,28
172757,6273848767772455,198,425,2026-03-10 16:29:00,2026-03-10 17:09:00,76
172758,6273843092683411,947,490,2026-03-10 16:29:00,2026-03-10 16:55:00,132
172759,6273842833238349,852,486,2026-03-10 16:29:00,2026-03-10 17:04:00,116
172760,6273842198666569,947,860,2026-03-10 16:29:00,2026-03-10 16:46:00,36
172761,6273843852684723,395,180,2026-03-10 16:29:00,2026-03-10 16:53:00,68
172762,6273844704612533,852,597,2026-03-10 16:29:00,2026-03-10 16:59:00,76
172763,6273848493578515,400,830,2026-03-10 16:29:00,2026-03-10 16:44:00,132
172764,6273841785203654,473,849,2026-03-10 16:29:00,2026-03-10 16:45:00,116
172765,6273841116096811,998,673,2026-03-10 16:29:00,2026-03-10 16:58:00,100
172766,6273847575923238,852,180,2026-03-10 16:29:00,2026-03-10 17:09:00,204
172767,6273849041678332,536,288,2026-03-10 16:29:00,2026-03-10 17:03:00,92
172768,6273842881922742,320,998,2026-03-10 16:30:00,2026-03-10 16:43:00,196
172769,6273848129726448,820,998,2026-03-10 16:30:00,2026-03-10 17:03:00,76
172770,6273847330787619,157,998,2026-03-10 16:30:00,2026-03-10 17:07:00,244
172771,6273849022371827,998,673,2026-03-10 16:30:00,2026-03-10 16:35:00,100
172772,6273849495658944,473,395,2026-03-10 16:30:00,2026-03-10 16:40:00,52
172773,6273847395699540,473,190,2026-03-10 16:30:00,2026-03-10 17:02:00,92
172774,6273847700256005,745,180,2026-03-10 16:30:00,2026-03-10 17:04:00,164
172775,6273849144954606,423,237,2026-03-10 16:30:00,2026-03-10 16:35:00,60
172776,6273849664943490,536,813,2026-03-10 16:30:00,2026-03-10 17:03:00,68
172777,6273848557237315,561,425,2026-03-10 16:30:00,2026-03-10 17:08:00,60
172778,6273843382404811,597,395,2026-03-10 16:30:00,2026-03-10 16:47:00,100
172779,6273849597378289,425,860,2026-03-10 16:30:00,2026-03-10 16:45:00,140
172780,6273847622269038,820,486,2026-03-10 16:30:00,2026-03-10 16:39:00,92
172781,6273847183843833,595,237,2026-03-10 16:30:00,2026-03-10 17:00:00,116
172782,6273842163278291,237,860,2026-03-10 16:30:00,2026-03-10 17:12:00,188
172783,6273848591909244,849,947,2026-03-10 16:30:00,2026-03-10 17:11:00,52
172784,6273844428504791,140,157,2026-03-10 16:30:00,2026-03-10 16:45:00,28
172785,6273844573652347,400,673,2026-03-10 16:30:00,2026-03-10 16:54:00,100
172786,6273845437268457,395,425,2026-03-10 16:31:00,2026-03-10 17:01:00,44
172787,6273844079813134,673,830,2026-03-10 16:31:00,2026-03-10 16:36:00,52
172788,6273841871726142,849,425,2026-03-10 16:31:00,2026-03-10 17:06:00,124
172789,6273841824012344,486,140,2026-03-10 16:31:00,2026-03-10 17:01:00,124
172790,6273846981190587,288,745,2026-03-10 16:31:00,2026-03-10 16:51:00,132
172791,6273848292784602,473,198,2026-03-10 16:31:00,2026-03-10 16:53:00,84
172792,6273848062058289,597,288,2026-03-10 16:31:00,2026-03-10 16:54:00,116
172793,6273841422605890,820,597,2026-03-10 16:31:00,2026-03-10 17:02:00,52
172794,6273849238359210,157,140,2026-03-10 16:31:00,2026-03-10 17:00:00,28
172795,6273847946587409,425,198,2026-03-10 16:31:00,2026-03-10 16:56:00,76
172796,6273842604721328,849,947,2026-03-10 16:31:00,2026-03-10 17:09:00,52
172797,6273842711390332,561,673,2026-03-10 16:31:00,2026-03-10 16:54:00,44
172798,6273849189650547,849,190,2026-03-10 16:31:00,2026-03-10 16:43:00,188
172799,6273849210422213,852,998,2026-03-10 16:31:00,2026-03-10 17:08:00,52
172800,6273842838260951,597,852,2026-03-10 16:31:00,2026-03-10 17:11:00,76
172801,6273843229994639,813,947,2026-03-10 16:32:00,2026-03-10 16:38:00,76
172802,6273849364674298,473,237,2026-03-10 16:32:00,2026-03-10 17:11:00,76
172803,6273845789742432,157,597,2026-03-10 16:32:00,2026-03-10 16:42:00,156
172804,6273842503823945,320,288,2026-03-10 16:32:00,2026-03-10 16:40:00,28
172805,6273844323255447,180,745,2026-03-10 16:32:00,2026-03-10 17:11:00,164
172806,6273846077182732,486,830,2026-03-10 16:32:00,2026-03-10 17:12:00,100
172807,6273849080561773,595,180,2026-03-10 16:32:00,2026-03-10 16:57:00,140
172808,6273847739025770,198,852,2026-03-10 16:32:00,2026-03-10 16:51:00,188
172809,6273844333228524,157,425,2026-03-10 16:32:00,2026-03-10 16:36:00,100
172810,6273846332111385,473,561,2026-03-10 16:32:00,2026-03-10 16:50:00,52
172811,6273842076094375,906,486,2026-03-10 16:32:00,2026-03-10 16:47:00,132
172812,6273848085834934,395,813,2026-03-10 16:32:00,2026-03-10 17:02:00,124
172813,6273849185608717,595,860,2026-03-10 16:32:00,2026-03-10 16:45:00,92
172814,6273849168978450,597,140,2026-03-10 16:32:00,2026-03-10 17:00:00,164
172815,6273844322504419,288,906,2026-03-10 16:32:00,2026-03-10 16:38:00,188
172816,6273843196036090,237,425,2026-03-10 16:33:00,2026-03-10 16:56:00,68
172817,6273848336447206,395,180,2026-03-10 16:33:00,2026-03-10 16:54:00,68
172818,6273841088308162,400,852,2026-03-10 16:33:00,2026-03-10 16:42:00,148
172819,6273847737808829,849,490,2026-03-10 16:33:00,2026-03-10 17:09:00,100
172820,6273846070990825,190,395,2026-03-10 16:33:00,2026-03-10 16:45:00,60
172821,6273844200148024,473,947,2026-03-10 16:33:00,2026-03-10 17:08:00,148
172822,6273848054345433,486,400,2026-03-10 16:33:00,2026-03-10 16:46:00,52
172823,6273841407055086,745,395,2026-03-10 16:33:00,2026-03-10 17:03:00,116
172824,6273843446646298,395,745,2026-03-10 16:33:00,2026-03-10 17:13:00,116
172825,6273841077068250,536,140,2026-03-10 16:33:00,2026-03-10 16:50:00,140
172826,6273846498093485,425,906,2026-03-10 16:33:00,2026-03-10 17:01:00,148
172827,6273843223327167,536,860,2026-03-10 16:33:00,2026-03-10 17:18:00,108
172828,6273844968992889,400,745,2026-03-10 16:33:00,2026-03-10 17:00:00,108
172829,6273847466932142,673,237,2026-03-10 16:33:00,2026-03-10 17:06:00,132
172830,6273847682617852,140,561,2026-03-10 16:33:00,2026-03-10 17:09:00,148
172831,6273841065175847,595,180,2026-03-10 16:34:00,2026-03-10 16:58:00,140
172832,6273842227429779,597,745,2026-03-10 16:34:00,2026-03-10 16:51:00,36
172833,6273841700618039,595,852,2026-03-10 16:34:00,2026-03-10 17:09:00,84
172834,6273846044157177,157,490,2026-03-10 16:34:00,2026-03-10 17:15:00,124
172835,6273849208724683,190,400,2026-03-10 16:34:00,2026-03-10 16:52:00,68
172836,6273848973750861,745,180,2026-03-10 16:34:00,2026-03-10 17:05:00,164
172837,6273844838076098,906,423,2026-03-10 16:34:00,2026-03-10 16:39:00,156
172838,6273846561099892,180,947,2026-03-10 16:34:00,2026-03-10 16:52:00,228
172839,6273844117720181,595,745,2026-03-10 16:34:00,2026-03-10 16:51:00,44
172840,6273849897725587,849,198,2026-03-10 16:34:00,2026-03-10 17:05:00,180
172841,6273849574161597,395,423,2026-03-10 16:34:00,2026-03-10 16:39:00,36
172842,6273843706591412,237,486,2026-03-10 16:34:00,2026-03-10 17:01:00,84
172843,6273849873781029,198,820,2026-03-10 16:34:00,2026-03-10 16:40:00,164
172844,6273846447911218,288,473,2026-03-10 16:34:00,2026-03-10 17:08:00,68
172845,6273841382781596,140,157,2026-03-10 16:34:00,2026-03-10 16:44:00,28
172846,6273848223419103,486,400,2026-03-10 16:34:00,2026-03-10 17:15:00,52
172847,6273844564461628,830,536,2026-03-10 16:34:00,2026-03-10 16:49:00,84
172848,6273842838413887,180,157,2026-03-10 16:34:00,2026-03-10 16:54:00,28
172849,6273846675820765,473,597,2026-03-10 16:34:00,2026-03-10 17:17:00,68
172850,6273843295107423,400,597,2026-03-10 16:34:00,2026-03-10 16:54:00,92
172851,6273844314076164,947,198,2026-03-10 16:34:00,2026-03-10 16:49:00,212
172852,6273848050850193,860,237,2026-03-10 16:35:00,2026-03-10 16:44:00,188
172853,6273846516512098,400,820,2026-03-10 16:35:00,2026-03-10 17:17:00,124
172854,6273849071112388,561,947,2026-03-10 16:35:00,2026-03-10 17:12:00,116
172855,6273845039684693,820,860,2026-03-10 16:35:00,2026-03-10 17:17:00,52
172856,6273844515609294,860,673,2026-03-10 16:35:00,2026-03-10 17:14:00,76
172857,6273846243190421,820,423,2026-03-10 16:35:00,2026-03-10 16:55:00,116
172858,6273842161124202,597,486,2026-03-10 16:35:00,2026-03-10 16:53:00,60
172859,6273841536376293,237,140,2026-03-10 16:35:00,2026-03-10 17:01:00,60
172860,6273848827035897,157,906,2026-03-10 16:35:00,2026-03-10 16:45:00,228
172861,6273842596185194,745,813,2026-03-10 16:35:00,2026-03-10 17:15:00,28
172862,6273843519944966,157,745,2026-03-10 16:35:00,2026-03-10 16:41:00,172
172863,6273843253427701,198,595,2026-03-10 16:35:00,2026-03-10 17:07:00,124
172864,6273844640622593,852,190,2026-03-10 16:35:00,2026-03-10 17:03:00,196
172865,6273849788028969,140,947,2026-03-10 16:35:00,2026-03-10 16:49:00,244
172866,6273841573838524,425,849,2026-03-10 16:35:00,2026-03-10 16:40:00,124
172867,6273843701893567,473,561,2026-03-10 16:35:00,2026-03-10 16:46:00,52
172868,6273847738970693,198,561,2026-03-10 16:35:00,2026-03-10 17:16:00,116
172869,6273848499221458,237,745,2026-03-10 16:35:00,2026-03-10 16:55:00,140
172870,6273845144037963,745,425,2026-03-10 16:36:00,2026-03-10 17:06:00,92
172871,6273847750527587,536,395,2026-03-10 16:36:00,2026-03-10 16:55:00,76
172872,6273847031634157,180,998,2026-03-10 16:36:00,2026-03-10 16:59:00,236
172873,6273848908312612,140,190,2026-03-10 16:36:00,2026-03-10 16:52:00,44
172874,6273849906674763,830,423,2026-03-10 16:36:00,2026-03-10 17:06:00,124
172875,6273848863667627,423,395,2026-03-10 16:36:00,2026-03-10 17:19:00,36
172876,6273844460411038,490,860,2026-03-10 16:36:00,2026-03-10 16:40:00,116
172877,6273843395590444,830,813,2026-03-10 16:36:00,2026-03-10 17:13:00,36
172878,6273843179992423,849,595,2026-03-10 16:36:00,2026-03-10 16:58:00,76
172879,6273843587383385,425,947,2026-03-10 16:36:00,2026-03-10 17:06:00,156
172880,6273841085298006,849,536,2026-03-10 16:36:00,2026-03-10 16:49:00,92
172881,6273845920915544,490,849,2026-03-10 16:36:00,2026-03-10 16:45:00,100
172882,6273849175506955,237,595,2026-03-10 16:36:00,2026-03-10 16:42:00,116
172883,6273848596699229,288,595,2026-03-10 16:36:00,2026-03-10 17:11:00,108
172884,6273845281237997,425,473,2026-03-10 16:36:00,2026-03-10 16:52:00,28
172885,6273845657039672,595,180,2026-03-10 16:36:00,2026-03-10 16:52:00,140
172886,6273847460144612,395,180,2026-03-10 16:36:00,2026-03-10 17:20:00,68
172887,6273847000404550,852,813,2026-03-10 16:36:00,2026-03-10 16:40:00,52
172888,6273847832466809,473,288,2026-03-10 16:37:00,2026-03-10 16:59:00,68
172889,6273844622435896,473,830,2026-03-10 16:37:00,2026-03-10 17:18:00,108
172890,6273841772742172,906,813,2026-03-10 16:37:00,2026-03-10 17:09:00,68
172891,6273846814354078,395,860,2026-03-10 16:37:00,2026-03-10 16:51:00,164
172892,6273848670503082,473,237,2026-03-10 16:37:00,2026-03-10 16:51:00,76
172893,6273848223419103,813,157,2026-03-10 16:37:00,2026-03-10 17:08:00,180
172894,6273842805545518,906,673,2026-03-10 16:37:00,2026-03-10 17:20:00,84
172895,6273846153982564,157,595,2026-03-10 16:37:00,2026-03-10 17:16:00,148
172896,6273841214182061,140,536,2026-03-10 16:37:00,2026-03-10 16:54:00,140
172897,6273845773934252,597,595,2026-03-10 16:37:00,2026-03-10 16:57:00,28
172898,6273843417577550,395,288,2026-03-10 16:37:00,2026-03-10 16:41:00,36
172899,6273841764690423,830,597,2026-03-10 16:37:00,2026-03-10 17:06:00,60
172900,6273845762019901,998,473,2026-03-10 16:37:00,2026-03-10 17:07:00,156
172901,6273845158284897,198,561,2026-03-10 16:37:00,2026-03-10 17:08:00,116
172902,6273844417397126,157,830,2026-03-10 16:37:00,2026-03-10 16:53:00,196
172903,6273844141372315,423,180,2026-03-10 16:37:00,2026-03-10 16:43:00,84
172904,6273842361804368,320,673,2026-03-10 16:37:00,2026-03-10 17:03:00,116
172905,6273845237577473,820,473,2026-03-10 16:38:00,2026-03-10 17:16:00,100
172906,6273847794012339,849,830,2026-03-10 16:38:00,2026-03-10 17:01:00,28
172907,6273849347059346,947,190,2026-03-10 16:38:00,2026-03-10 17:06:00,220
172908,6273849792777104,852,425,2026-03-10 16:38:00,2026-03-10 17:00:00,132
172909,6273846921470962,820,190,2026-03-10 16:38:00,2026-03-10 16:56:00,172
172910,6273848425495688,813,673,2026-03-10 16:38:00,2026-03-10 16:54:00,36
172911,6273848960567516,198,395,2026-03-10 16:38:00,2026-03-10 16:54:00,52
172912,6273848666810801,745,288,2026-03-10 16:38:00,2026-03-10 17:15:00,132
172913,6273848179575056,190,486,2026-03-10 16:38:00,2026-03-10 17:01:00,100
172914,6273841642582166,490,140,2026-03-10 16:38:00,2026-03-10 17:03:00,132
172915,6273845921395213,237,947,2026-03-10 16:38:00,2026-03-10 17:06:00,204
172916,6273841320586159,852,745,2026-03-10 16:38:00,2026-03-10 16:56:00,60
172917,6273846043098846,237,597,2026-03-10 16:39:00,2026-03-10 16:58:00,124
172918,6273847286350081,947,486,2026-03-10 16:39:00,2026-03-10 17:14:00,140
172919,6273844141407175,288,536,2026-03-10 16:39:00,2026-03-10 16:44:00,92
172920,6273844918686516,320,673,2026-03-10 16:39:00,2026-03-10 17:15:00,116
172921,6273842253900836,536,180,2026-03-10 16:39:00,2026-03-10 17:09:00,124
172922,6273842798285090,425,813,2026-03-10 16:39:00,2026-03-10 17:19:00,100
172923,6273848596339887,536,395,2026-03-10 16:39:00,2026-03-10 17:06:00,76
172924,6273849366204019,860,425,2026-03-10 16:39:00,2026-03-10 16:46:00,140
172925,6273845431219799,536,490,2026-03-10 16:39:00,2026-03-10 16:48:00,28
172926,6273846889555506,180,849,2026-03-10 16:39:00,2026-03-10 16:55:00,196
172927,6273847466932142,198,180,2026-03-10 16:39:00,2026-03-10 17:15:00,36
172928,6273849088976055,473,849,2026-03-10 16:39:00,2026-03-10 16:54:00,116
172929,6273845559191417,288,425,2026-03-10 16:39:00,2026-03-10 16:56:00,60
172930,6273844132610848,237,140,2026-03-10 16:39:00,2026-03-10 16:54:00,60
172931,6273843917178249,473,190,2026-03-10 16:39:00,2026-03-10 16:53:00,92
172932,6273842530218676,745,490,2026-03-10 16:39:00,2026-03-10 17:08:00,68
172933,6273844154731707,473,852,2026-03-10 16:39:00,2026-03-10 16:51:00,124
172934,6273841292494416,813,852,2026-03-10 16:39:00,2026-03-10 17:08:00,52
172935,6273845608434689,140,237,2026-03-10 16:39:00,2026-03-10 17:18:00,60
172936,6273841320586159,860,830,2026-03-10 16:40:00,2026-03-10 16:45:00,44
172937,6273841860060060,998,237,2026-03-10 16:40:00,2026-03-10 16:55:00,212
172938,6273842967731328,820,190,2026-03-10 16:40:00,2026-03-10 17:10:00,172
172939,6273843338072693,536,198,2026-03-10 16:40:00,2026-03-10 17:20:00,108
172940,6273844414189894,597,745,2026-03-10 16:40:00,2026-03-10 17:19:00,36
172941,6273845322957466,157,906,2026-03-10 16:40:00,2026-03-10 16:44:00,228
172942,6273848097262985,860,998,2026-03-10 16:40:00,2026-03-10 17:01:00,44
172943,6273844708781342,830,820,2026-03-10 16:40:00,2026-03-10 16:56:00,28
172944,6273848578039452,140,237,2026-03-10 16:40:00,2026-03-10 17:06:00,60
172945,6273846640784099,320,561,2026-03-10 16:40:00,2026-03-10 17:03:00,92
172946,6273843508762825,813,190,2026-03-10 16:40:00,2026-03-10 17:19:00,164
172947,6273847380330489,473,673,2026-03-10 16:40:00,2026-03-10 16:45:00,76
172948,6273848017813344,288,490,2026-03-10 16:40:00,2026-03-10 17:02:00,84
172949,6273849686327633,320,425,2026-03-10 16:41:00,2026-03-10 16:50:00,52
172950,6273846135970573,906,473,2026-03-10 16:41:00,2026-03-10 17:17:00,140
172951,6273848945744795,180,906,2026-03-10 16:41:00,2026-03-10 16:52:00,220
172952,6273844151426651,536,820,2026-03-10 16:41:00,2026-03-10 17:12:00,76
172953,6273843414259226,288,906,2026-03-10 16:41:00,2026-03-10 17:20:00,188
172954,6273844432938832,157,395,2026-03-10 16:41:00,2026-03-10 17:08:00,76
172955,6273848637625905,395,852,2026-03-10 16:41:00,2026-03-10 17:24:00,156
172956,6273848283470634,561,423,2026-03-10 16:41:00,2026-03-10 17:20:00,68
172957,6273845784397097,180,597,2026-03-10 16:41:00,2026-03-10 17:10:00,148
172958,6273845032788959,830,561,2026-03-10 16:41:00,2026-03-10 16:57:00,76
172959,6273841777631892,490,400,2026-03-10 16:41:00,2026-03-10 16:50:00,60
172960,6273849229200443,820,473,2026-03-10 16:41:00,2026-03-10 16:57:00,100
172961,6273845658569126,849,190,2026-03-10 16:41:00,2026-03-10 17:24:00,188
172962,6273842482561083,180,820,2026-03-10 16:41:00,2026-03-10 16:52:00,180
172963,6273841416296188,237,288,2026-03-10 16:41:00,2026-03-10 17:05:00,28
172964,6273848856585146,180,849,2026-03-10 16:41:00,2026-03-10 17:11:00,196
172965,6273844936945497,860,849,2026-03-10 16:41:00,2026-03-10 16:48:00,36
172966,6273841094971713,190,198,2026-03-10 16:41:00,2026-03-10 17:03:00,28
172967,6273848669956552,830,198,2026-03-10 16:42:00,2026-03-10 17:04:00,172
172968,6273841407424819,906,190,2026-03-10 16:42:00,2026-03-10 17:11:00,212
172969,6273846768983728,595,820,2026-03-10 16:42:00,2026-03-10 17:07:00,60
172970,6273842064642838,157,423,2026-03-10 16:42:00,2026-03-10 17:15:00,92
172971,6273846611393683,140,288,2026-03-10 16:42:00,2026-03-10 17:12:00,68
172972,6273843409360023,288,860,2026-03-10 16:42:00,2026-03-10 17:26:00,180
172973,6273841243814713,830,425,2026-03-10 16:42:00,2026-03-10 17:17:00,116
172974,6273845315430598,486,400,2026-03-10 16:42:00,2026-03-10 17:08:00,52
172975,6273849313668541,849,395,2026-03-10 16:42:00,2026-03-10 17:21:00,148
172976,6273841935619301,860,400,2026-03-10 16:42:00,2026-03-10 17:20:00,156
172977,6273844462336929,198,140,2026-03-10 16:42:00,2026-03-10 16:59:00,52
172978,6273844961315575,425,852,2026-03-10 16:42:00,2026-03-10 17:24:00,132
172979,6273846716736748,157,140,2026-03-10 16:42:00,2026-03-10 16:52:00,28
172980,6273842073365489,395,140,2026-03-10 16:42:00,2026-03-10 16:56:00,84
172981,6273841761428266,425,157,2026-03-10 16:42:00,2026-03-10 17:05:00,100
172982,6273847150000985,140,198,2026-03-10 16:42:00,2026-03-10 17:02:00,52
172983,6273843107825320,906,536,2026-03-10 16:42:00,2026-03-10 17:16:00,116
172984,6273846961768128,423,830,2026-03-10 16:42:00,2026-03-10 16:59:00,124
172985,6273842141799458,486,425,2026-03-10 16:42:00,2026-03-10 17:23:00,36
172986,6273847003678834,820,180,2026-03-10 16:42:00,2026-03-10 17:02:00,180
172987,6273845987513356,849,860,2026-03-10 16:42:00,2026-03-10 16:59:00,36
172988,6273845773755147,820,140,2026-03-10 16:42:00,2026-03-10 17:12:00,196
